_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,0,1,1,1,0,0,0,0,0,-2,-10,-2.7,0,0,WP5039,SARS CoV 2 innate immunity evasion and cell specific immune response,M00011100,3,0
1,0,0,0,0,1,1,0,-3.9,0,0,0,0,-2.8,-2.3,0,GO:0032868,response to insulin,M10000110,3,0
0,1,0,1,1,0,0,0,0,-3.2,0,-4.1,-2.3,0,0,0,GO:0030111,regulation of Wnt signaling pathway,M01011000,3,0
0,1,0,0,1,1,0,0,0,-2.4,0,0,-2.2,-2.5,0,0,GO:0048871,multicellular organismal-level homeostasis,M01001100,3,0
0,1,0,0,1,1,0,0,0,-2.5,0,0,-2,-2.4,0,0,R-HSA-500792,GPCR ligand binding,M01001100,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.5,-3.4,-2.3,0,0,M19118,BIOCARTA KERATINOCYTE PATHWAY,M00011100,3,0
0,0,1,0,0,1,0,1,0,0,-4,0,0,-2.1,0,-2.3,GO:0031175,neuron projection development,M00100101,3,0
1,0,0,0,1,1,0,0,-2.1,0,0,0,-3.2,-2.3,0,0,WP5083,Neuroinflammation and glutamatergic signaling,M10001100,3,0
1,0,0,0,1,0,0,1,-4.3,0,0,0,-2.9,0,0,-3,GO:0051338,regulation of transferase activity,M10001001,3,0
0,0,1,0,1,1,0,0,0,0,-3.2,0,-2.4,-3,0,0,M5915,HALLMARK APICAL JUNCTION,M00101100,3,0
0,0,0,0,0,1,1,1,0,0,0,0,0,-2.1,-2.3,-2.3,GO:1903828,negative regulation of protein localization,M00000111,3,0
0,0,0,1,1,0,0,1,0,0,0,-2.3,-2.1,0,0,-2.1,GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,M00011001,3,0
1,0,1,0,0,1,0,0,-4.5,0,-3,0,0,-2.2,0,0,GO:0032870,cellular response to hormone stimulus,M10100100,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-23,-8.1,0,-2.6,R-HSA-449147,Signaling by Interleukins,M00001101,3,0
0,1,0,0,0,0,1,1,0,-3.7,0,0,0,0,-5.3,-2,GO:0050817,coagulation,M01000011,3,0
0,0,1,1,1,0,0,0,0,0,-2.2,-2,-4.7,0,0,0,GO:0043065,positive regulation of apoptotic process,M00111000,3,0
1,0,1,0,0,1,0,0,-3.2,0,-3.3,0,0,-2.7,0,0,GO:0051129,negative regulation of cellular component organization,M10100100,3,0
0,0,1,0,0,1,1,0,0,0,-2.1,0,0,-2.4,-2.5,0,R-HSA-1483255,PI Metabolism,M00100110,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-3.6,-2.9,0,-2.6,GO:0045859,regulation of protein kinase activity,M00001101,3,0
1,1,0,0,0,0,1,0,-2.2,-7.5,0,0,0,0,-2.7,0,GO:0019216,regulation of lipid metabolic process,M11000010,3,0
1,1,0,0,0,0,1,0,-3.9,-3.2,0,0,0,0,-3.5,0,R-HSA-114608,Platelet degranulation,M11000010,3,0
0,1,0,0,0,1,1,0,0,-3.5,0,0,0,-4.9,-4.8,0,GO:1903530,regulation of secretion by cell,M01000110,3,0
0,0,0,0,1,1,1,0,0,0,0,0,-5.9,-2.4,-2,0,GO:0051251,positive regulation of lymphocyte activation,M00001110,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.4,-20,-5.6,0,0,GO:0019221,cytokine-mediated signaling pathway,M00011100,3,0
0,0,0,0,1,1,1,0,0,0,0,0,-3.2,-2.1,-2.2,0,WP2864,Apoptosis related network due to altered Notch3 in ovarian cancer,M00001110,3,0
0,1,0,1,1,0,0,0,0,-2.1,0,-2.2,-3,0,0,0,R-HSA-372790,Signaling by GPCR,M01011000,3,0
0,1,0,1,1,0,0,0,0,-2.3,0,-2.1,-4,0,0,0,GO:0032233,positive regulation of actin filament bundle assembly,M01011000,3,0
0,0,1,1,0,0,1,0,0,0,-2,-2.7,0,0,-2.5,0,hsa04910,Insulin signaling pathway,M00110010,3,0
1,0,1,1,0,0,0,0,-2.2,0,-2.6,-2,0,0,0,0,GO:0001667,ameboidal-type cell migration,M10110000,3,0
1,0,0,1,1,0,0,0,-2.3,0,0,-3.9,-2.3,0,0,0,GO:0009792,embryo development ending in birth or egg hatching,M10011000,3,0
0,1,0,0,1,1,0,0,0,-3,0,0,-9.9,-2.1,0,0,WP5115,Network map of SARS CoV 2 signaling pathway,M01001100,3,0
0,0,0,0,1,1,1,0,0,0,0,0,-10,-4.3,-2,0,GO:0022409,positive regulation of cell-cell adhesion,M00001110,3,0
0,0,0,0,1,0,1,1,0,0,0,0,-2.9,0,-2.3,-3,WP4396,Nonalcoholic fatty liver disease,M00001011,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.2,-3.6,-4.5,0,0,GO:0030029,actin filament-based process,M00011100,3,0
0,1,0,0,0,1,1,0,0,-7,0,0,0,-2.2,-3.1,0,GO:0042445,hormone metabolic process,M01000110,3,0
1,1,0,0,0,0,1,0,-3.3,-8.9,0,0,0,0,-7.8,0,GO:0006066,alcohol metabolic process,M11000010,3,0
1,0,0,1,0,0,1,0,-3,0,0,-2.6,0,0,-3.6,0,GO:0046486,glycerolipid metabolic process,M10010010,3,0
0,0,0,0,1,0,1,1,0,0,0,0,-2.2,0,-4.1,-2.2,M5908,HALLMARK ANDROGEN RESPONSE,M00001011,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-4.2,-2.5,0,-2.7,hsa05152,Tuberculosis,M00001101,3,0
1,1,0,0,0,0,1,0,-4.7,-3.1,0,0,0,0,-3.4,0,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,M11000010,3,0
0,1,0,0,0,0,1,1,0,-3.7,0,0,0,0,-5.3,-2,GO:0007596,blood coagulation,M01000011,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-5.2,-2.4,0,-2.6,GO:0042327,positive regulation of phosphorylation,M00001101,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-9.2,-2.3,0,-2.5,hsa05165,Human papillomavirus infection,M00001101,3,0
1,1,0,0,0,0,1,0,-2.1,-2.4,0,0,0,0,-7.6,0,GO:0046165,alcohol biosynthetic process,M11000010,3,0
1,1,0,0,1,0,0,0,-2.8,-2.9,0,0,-5.9,0,0,0,R-HSA-71291,Metabolism of amino acids and derivatives,M11001000,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.1,-7.5,-3.5,0,0,GO:0071396,cellular response to lipid,M00011100,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-11,-2.7,0,-2.2,hsa05161,Hepatitis B,M00001101,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.7,-7.6,-4.9,0,0,GO:0140546,defense response to symbiont,M00011100,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-8.7,-2.9,0,-2.3,WP4666,Hepatitis B infection,M00001101,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-4.6,-2.9,0,-2.2,GO:0045937,positive regulation of phosphate metabolic process,M00001101,3,0
0,0,0,1,1,0,0,1,0,0,0,-2.3,-5.3,0,0,-2.1,GO:0010952,positive regulation of peptidase activity,M00011001,3,0
1,1,0,0,0,0,1,0,-2.4,-3.8,0,0,0,0,-7.3,0,GO:1901617,organic hydroxy compound biosynthetic process,M11000010,3,0
0,0,0,1,1,1,0,0,0,0,0,-3.2,-4.6,-3.8,0,0,GO:0040011,locomotion,M00011100,3,0
0,1,0,0,1,1,0,0,0,-2.2,0,0,-4.9,-4.7,0,0,GO:0002700,regulation of production of molecular mediator of immune response,M01001100,3,0
1,0,0,0,0,0,1,1,-2.2,0,0,0,0,0,-4.2,-2.5,GO:1904375,regulation of protein localization to cell periphery,M10000011,3,0
0,0,1,0,1,1,0,0,0,0,-2.3,0,-2.9,-2.8,0,0,GO:0045637,regulation of myeloid cell differentiation,M00101100,3,0
1,0,0,0,0,0,1,1,-3.3,0,0,0,0,0,-3.2,-2.5,GO:0009165,nucleotide biosynthetic process,M10000011,3,0
0,1,0,0,1,1,0,0,0,-4.9,0,0,-4.9,-2.7,0,0,WP176,Folate metabolism,M01001100,3,0
1,0,0,0,1,1,0,0,-2.7,0,0,0,-3.8,-4.4,0,0,hsa05205,Proteoglycans in cancer,M10001100,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-3.9,-3.8,0,-2.5,hsa05130,Pathogenic Escherichia coli infection,M00001101,3,0
0,0,1,1,0,0,1,0,0,0,-3,-2.8,0,0,-2.5,0,GO:0001501,skeletal system development,M00110010,3,0
1,0,0,1,0,0,1,0,-2.7,0,0,-2.3,0,0,-14,0,GO:0008610,lipid biosynthetic process,M10010010,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-7.6,-2.6,0,-3.4,GO:1902532,negative regulation of intracellular signal transduction,M00001101,3,0
1,1,0,0,0,1,0,0,-2.8,-6.3,0,0,0,-3,0,0,M5907,HALLMARK ESTROGEN RESPONSE LATE,M11000100,3,0
0,0,1,0,1,1,0,0,0,0,-2.4,0,-8.4,-2.9,0,0,GO:1902105,regulation of leukocyte differentiation,M00101100,3,0
0,0,0,1,0,0,1,1,0,0,0,-3.6,0,0,-6.4,-2.6,GO:0072657,protein localization to membrane,M00010011,3,0
1,0,1,0,1,0,0,0,-5,0,-3,0,-2.6,0,0,0,hsa04919,Thyroid hormone signaling pathway,M10101000,3,0
1,0,0,1,1,0,0,0,-2.4,0,0,-4,-2.4,0,0,0,GO:0043009,chordate embryonic development,M10011000,3,0
0,1,0,0,1,1,0,0,0,-2.3,0,0,-2.9,-6.5,0,0,GO:0007015,actin filament organization,M01001100,3,0
1,0,0,0,0,0,1,1,-2.6,0,0,0,0,0,-3,-2.2,WP437,EGF EGFR signaling pathway,M10000011,3,0
0,1,1,0,0,1,0,0,0,-4.9,-2,0,0,-2.3,0,0,GO:0022617,extracellular matrix disassembly,M01100100,3,0
1,1,0,0,0,0,1,0,-3.2,-2.1,0,0,0,0,-9.7,0,GO:0044283,small molecule biosynthetic process,M11000010,3,0
0,1,0,0,1,0,1,0,0,-4.7,0,0,-4.6,0,-2.5,0,M5921,HALLMARK COMPLEMENT,M01001010,3,0
0,0,0,0,1,1,1,0,0,0,0,0,-2.9,-2,-2.2,0,M5923,HALLMARK PI3K AKT MTOR SIGNALING,M00001110,3,0
1,0,0,0,1,1,0,0,-2.2,0,0,0,-3.2,-3.1,0,0,GO:0046328,regulation of JNK cascade,M10001100,3,0
0,1,0,0,0,1,1,0,0,-2.5,0,0,0,-2.5,-4,0,GO:0051047,positive regulation of secretion,M01000110,3,0
1,0,0,0,0,1,1,0,-3.5,0,0,0,0,-2.2,-2.3,0,GO:0032869,cellular response to insulin stimulus,M10000110,3,0
0,0,0,0,1,0,1,1,0,0,0,0,-2.6,0,-2.3,-5.1,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,M00001011,3,0
1,1,0,0,0,0,1,0,-2.5,-2.9,0,0,0,0,-2.1,0,GO:0031667,response to nutrient levels,M11000010,3,0
0,1,0,0,1,1,0,0,0,-2.6,0,0,-4.4,-4.3,0,0,GO:0002718,regulation of cytokine production involved in immune response,M01001100,3,0
0,0,1,0,1,0,0,0,0,0,-2.1,0,-2.9,0,0,0,GO:0048729,tissue morphogenesis,M00101000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.1,-2.5,0,0,M196,PID IL23 PATHWAY,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.4,-4.8,0,0,GO:0032102,negative regulation of response to external stimulus,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-6,0,-2.9,0,0,GO:0000165,MAPK cascade,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.7,-2.5,0,0,WP5285,Immune infiltration in pancreatic cancer,M00001100,2,0
1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-2.7,0,0,WP428,Wnt signaling,M10000100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-18,0,0,-3,R-HSA-446652,Interleukin-1 family signaling,M00001001,2,0
1,0,0,0,0,0,0,1,-2.1,0,0,0,0,0,0,-2.5,GO:0015980,energy derivation by oxidation of organic compounds,M10000001,2,0
0,0,1,1,0,0,0,0,0,0,-5.4,-2.1,0,0,0,0,GO:0048667,cell morphogenesis involved in neuron differentiation,M00110000,2,0
1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-2.2,0,0,GO:0048545,response to steroid hormone,M10000100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-10,-6.3,0,0,GO:0032103,positive regulation of response to external stimulus,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.9,-2.4,0,0,GO:0002706,regulation of lymphocyte mediated immunity,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8.1,-2.9,0,0,GO:0034612,response to tumor necrosis factor,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.5,-4.6,0,0,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-12,-2.3,0,0,GO:0032496,response to lipopolysaccharide,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-14,0,0,-2,R-HSA-5387390,Hh mutants abrogate ligand secretion,M00001001,2,0
0,1,0,0,0,0,1,0,0,-2.4,0,0,0,0,-2.9,0,GO:0006873,intracellular monoatomic ion homeostasis,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.2,-2.5,0,0,GO:0050867,positive regulation of cell activation,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.9,-6.2,0,0,M5883,NABA SECRETED FACTORS,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-4.4,GO:0009100,glycoprotein metabolic process,M00000011,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-14,-2.1,0,0,hsa05163,Human cytomegalovirus infection,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-11,-3.9,0,0,M5911,HALLMARK INTERFERON ALPHA RESPONSE,M00001100,2,0
0,0,1,0,0,0,1,0,0,0,-4,0,0,0,-2.1,0,GO:0050807,regulation of synapse organization,M00100010,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.2,-2,0,0,0,GO:0032092,positive regulation of protein binding,M00011000,2,0
1,1,0,0,0,0,0,0,-4.1,-2.5,0,0,0,0,0,0,GO:0097305,response to alcohol,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.2,-2.5,0,0,GO:0030217,T cell differentiation,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.6,0,-3.2,0,0,GO:2000027,regulation of animal organ morphogenesis,M00010100,2,0
1,1,0,0,0,0,0,0,-2.6,-5.4,0,0,0,0,0,0,GO:0009063,amino acid catabolic process,M11000000,2,0
0,0,0,1,1,0,0,0,0,0,0,-4.1,-2.9,0,0,0,GO:0032231,regulation of actin filament bundle assembly,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-9.9,-5.4,0,0,hsa04060,Cytokine-cytokine receptor interaction,M00001100,2,0
1,0,0,0,1,0,0,0,-2.3,0,0,0,-2.2,0,0,0,GO:0007346,regulation of mitotic cell cycle,M10001000,2,0
1,0,0,1,0,0,0,0,-2.2,0,0,-3,0,0,0,0,GO:0010563,negative regulation of phosphorus metabolic process,M10010000,2,0
1,0,0,0,0,0,1,0,-2.9,0,0,0,0,0,-2.4,0,WP5355,Metabolic Epileptic Disorders,M10000010,2,0
0,1,0,0,1,0,0,0,0,-2.6,0,0,-2.5,0,0,0,R-HSA-388396,GPCR downstream signalling,M01001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.4,0,0,-2.1,R-HSA-8953854,Metabolism of RNA,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.7,-4.6,0,0,GO:0002687,positive regulation of leukocyte migration,M00001100,2,0
1,1,0,0,0,0,0,0,-2.6,-2.4,0,0,0,0,0,0,GO:0003018,vascular process in circulatory system,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-9.9,-3,0,0,GO:0051090,regulation of DNA-binding transcription factor activity,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.8,-2.2,0,0,GO:0070661,leukocyte proliferation,M00001100,2,0
1,1,0,0,0,0,0,0,-14,-9.9,0,0,0,0,0,0,GO:0044282,small molecule catabolic process,M11000000,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-2.8,0,-6.4,0,GO:0051235,maintenance of location,M00001010,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-2.1,-2.2,0,GO:0008593,regulation of Notch signaling pathway,M00000110,2,0
0,1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-3,0,GO:0030003,intracellular monoatomic cation homeostasis,M01000010,2,0
0,1,0,0,0,1,0,0,0,-3.8,0,0,0,-2.6,0,0,GO:0061045,negative regulation of wound healing,M01000100,2,0
0,0,1,0,1,0,0,0,0,0,-3.2,0,-3.3,0,0,0,R-HSA-3700989,Transcriptional Regulation by TP53,M00101000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.2,0,-2.2,0,0,GO:0040013,negative regulation of locomotion,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.8,0,-4.2,0,0,GO:0032874,positive regulation of stress-activated MAPK cascade,M00010100,2,0
0,1,0,0,0,0,1,0,0,-3,0,0,0,0,-4.1,0,GO:0055082,intracellular chemical homeostasis,M01000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.7,0,0,-2,hsa05145,Toxoplasmosis,M00001001,2,0
1,1,0,0,0,0,0,0,-9.8,-3.4,0,0,0,0,0,0,GO:0044242,cellular lipid catabolic process,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.1,0,0,hsa04390,Hippo signaling pathway,M00001100,2,0
1,1,0,0,0,0,0,0,-14,-7.9,0,0,0,0,0,0,GO:0046395,carboxylic acid catabolic process,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-12,-2.2,0,0,GO:0002237,response to molecule of bacterial origin,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-9.2,-2.9,0,0,GO:0002819,regulation of adaptive immune response,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-11,-2.9,0,0,GO:0071222,cellular response to lipopolysaccharide,M00001100,2,0
0,0,0,1,0,0,1,0,0,0,0,-2.3,0,0,-4.9,0,GO:1990778,protein localization to cell periphery,M00010010,2,0
0,1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-11,0,GO:1902653,secondary alcohol biosynthetic process,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8.8,-4.7,0,0,GO:0002764,immune response-regulating signaling pathway,M00001100,2,0
1,0,0,1,0,0,0,0,-2.5,0,0,-2.2,0,0,0,0,hsa04724,Glutamatergic synapse,M10010000,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.6,0,-3.1,0,0,hsa04144,Endocytosis,M00010100,2,0
1,0,0,0,1,0,0,0,-3.5,0,0,0,-4.9,0,0,0,M121,PID MTOR 4PATHWAY,M10001000,2,0
0,0,0,1,0,0,0,1,0,0,0,-2.3,0,0,0,-2.1,GO:0050673,epithelial cell proliferation,M00010001,2,0
1,0,0,0,0,1,0,0,-2.7,0,0,0,0,-2.8,0,0,WP4808,Endochondral ossification with skeletal dysplasias,M10000100,2,0
1,1,0,0,0,0,0,0,-2.9,-6.3,0,0,0,0,0,0,GO:0009410,response to xenobiotic stimulus,M11000000,2,0
0,1,0,0,0,1,0,0,0,-2.6,0,0,0,-2.6,0,0,GO:0042476,odontogenesis,M01000100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.1,-5,0,0,GO:0032655,regulation of interleukin-12 production,M00001100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.8,0,0,0,GO:0006606,protein import into nucleus,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.7,-2.6,0,0,GO:0002269,leukocyte activation involved in inflammatory response,M00001100,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-3.3,0,-3.4,0,M141,PID PI3KCI PATHWAY,M00001010,2,0
0,0,1,1,0,0,0,0,0,0,-2.2,-2,0,0,0,0,GO:0042471,ear morphogenesis,M00110000,2,0
0,1,0,0,0,0,1,0,0,-3.6,0,0,0,0,-5.2,0,GO:0007599,hemostasis,M01000010,2,0
1,0,1,0,0,0,0,0,-3.7,0,-2,0,0,0,0,0,GO:0007160,cell-matrix adhesion,M10100000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-12,-4.3,0,0,GO:0009617,response to bacterium,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-3.3,-8.4,R-HSA-381070,IRE1alpha activates chaperones,M00000011,2,0
0,0,1,1,0,0,0,0,0,0,-2.5,-3.7,0,0,0,0,GO:0060562,epithelial tube morphogenesis,M00110000,2,0
1,1,0,0,0,0,0,0,-11,-2.3,0,0,0,0,0,0,GO:0006635,fatty acid beta-oxidation,M11000000,2,0
1,0,0,0,1,0,0,0,-2.2,0,0,0,-2.4,0,0,0,GO:0060443,mammary gland morphogenesis,M10001000,2,0
0,1,0,0,0,1,0,0,0,-2.1,0,0,0,-2.5,0,0,R-HSA-425407,SLC-mediated transmembrane transport,M01000100,2,0
0,1,0,0,1,0,0,0,0,-2.9,0,0,-2.4,0,0,0,GO:0030574,collagen catabolic process,M01001000,2,0
1,0,0,0,1,0,0,0,-3.4,0,0,0,-2.4,0,0,0,GO:0071526,semaphorin-plexin signaling pathway,M10001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.1,-2.2,0,0,GO:0045619,regulation of lymphocyte differentiation,M00001100,2,0
1,1,0,0,0,0,0,0,-2.8,-2.7,0,0,0,0,0,0,GO:0009991,response to extracellular stimulus,M11000000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.3,0,0,-2.3,WP5078,T cell modulation in pancreatic cancer,M00001001,2,0
0,1,0,0,0,1,0,0,0,-2.5,0,0,0,-4.2,0,0,GO:1903305,regulation of regulated secretory pathway,M01000100,2,0
1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-2.2,0,0,GO:0007173,epidermal growth factor receptor signaling pathway,M10000100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-12,-3.6,0,0,hsa05160,Hepatitis C,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.9,0,-4.5,0,0,GO:0051403,stress-activated MAPK cascade,M00010100,2,0
1,0,0,0,0,1,0,0,-2.4,0,0,0,0,-2.6,0,0,WP4541,Hippo Merlin signaling dysregulation,M10000100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-5.1,0,0,-2.6,R-HSA-168638,NOD1/2 Signaling Pathway,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.1,-2.4,0,0,GO:0002702,positive regulation of production of molecular mediator of immune response,M00001100,2,0
0,1,0,0,0,0,1,0,0,-2.3,0,0,0,0,-2.5,0,GO:0055080,monoatomic cation homeostasis,M01000010,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.1,-4.8,0,0,0,GO:2000116,regulation of cysteine-type endopeptidase activity,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8,-2,0,0,WP3646,Hepatitis C and hepatocellular carcinoma,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-12,0,0,-2.4,hsa05162,Measles,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.4,-3.9,0,0,GO:0002521,leukocyte differentiation,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-14,0,0,-3,R-HSA-9711123,Cellular response to chemical stress,M00001001,2,0
1,0,0,0,1,0,0,0,-3.1,0,0,0,-3.2,0,0,0,M10579,BIOCARTA EDG1 PATHWAY,M10001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.1,0,0,-3.2,WP195,IL 1 signaling pathway,M00001001,2,0
1,0,0,0,1,0,0,0,-2.3,0,0,0,-3.3,0,0,0,M186,PID PDGFRB PATHWAY,M10001000,2,0
0,1,0,0,0,0,1,0,0,-3,0,0,0,0,-2.2,0,GO:0006493,protein O-linked glycosylation,M01000010,2,0
0,1,0,0,0,1,0,0,0,-2.2,0,0,0,-4.7,0,0,GO:0017157,regulation of exocytosis,M01000100,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-2,0,-2.1,WP3932,Focal adhesion PI3K Akt mTOR signaling pathway,M00000101,2,0
1,0,0,0,0,0,1,0,-4.4,0,0,0,0,0,-14,0,M5892,HALLMARK CHOLESTEROL HOMEOSTASIS,M10000010,2,0
1,1,0,0,0,0,0,0,-2.7,-2.3,0,0,0,0,0,0,hsa00053,Ascorbate and aldarate metabolism,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-9,-3.3,0,0,R-HSA-5619115,Disorders of transmembrane transporters,M00001100,2,0
1,0,0,1,0,0,0,0,-2.2,0,0,-3.1,0,0,0,0,GO:0045936,negative regulation of phosphate metabolic process,M10010000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2,-4,GO:0006605,protein targeting,M00000011,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.7,-3.9,0,0,GO:0032680,regulation of tumor necrosis factor production,M00001100,2,0
0,1,0,0,0,0,1,0,0,-5.6,0,0,0,0,-2.2,0,GO:0120009,intermembrane lipid transfer,M01000010,2,0
0,0,1,0,1,0,0,0,0,0,-3,0,-4.4,0,0,0,WP5353,A network map of Macrophage stimulating protein MSP signaling,M00101000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.1,-4.9,0,0,0,GO:0034504,protein localization to nucleus,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-7.9,-3.2,0,0,GO:0002833,positive regulation of response to biotic stimulus,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.6,-8.1,0,0,M5953,HALLMARK KRAS SIGNALING UP,M00001100,2,0
1,0,0,0,0,0,1,0,-2.7,0,0,0,0,0,-3,0,R-HSA-9013148,CDC42 GTPase cycle,M10000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.8,-2.7,0,0,GO:0001774,microglial cell activation,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.8,-2.1,0,0,GO:0030098,lymphocyte differentiation,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8.9,-2.8,0,0,GO:0007249,canonical NF-kappaB signal transduction,M00001100,2,0
1,0,0,0,1,0,0,0,-2.8,0,0,0,-2,0,0,0,M100,PID SHP2 PATHWAY,M10001000,2,0
0,0,1,1,0,0,0,0,0,0,-2.5,-2.1,0,0,0,0,GO:0051893,regulation of focal adhesion assembly,M00110000,2,0
1,0,0,0,1,0,0,0,-2.3,0,0,0,-3.6,0,0,0,WP2828,Bladder cancer,M10001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-5.4,0,0,-2.1,R-HSA-109606,Intrinsic Pathway for Apoptosis,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-6.6,0,0,-3.1,R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.8,-3.3,0,0,GO:0030099,myeloid cell differentiation,M00001100,2,0
